FIPS,ALAND,AWATER,farm_acre_as_percent,crop_acre_as_percent,Population_2020,RUCC_2023,area_land_km2,area_water_km2,farm_area_km2,crop_area_km2
40031,2769531009,37661894,61.0,17.19,121125,3.0,2769.531009,37.661894,1689.41391549,476.0823804471
48253,2405076785,22097342,95.0,52.78,19663,3.0,2405.076785,22.097342,2284.82294575,1269.399527123
48185,2039528341,36609847,99.7,11.06,29268,6.0,2039.528341,36.609847,2033.4097559769998,225.57183451460003
26049,1649674147,32748546,29.5,24.76,406211,2.0,1649.674147,32.748546,486.653873365,408.4593187972
22007,891009958,67104891,29.7,24.55,21039,2.0,891.009958,67.104891,264.629957526,218.74294468899998
28013,1519218292,3590388,48.1,25.97,13266,9.0,1519.218292,3.590388,730.7439984520001,394.5409904324
28041,1845983898,15430619,13.1,2.96,13530,8.0,1845.983898,15.430619,241.82389063799997,54.641123380799996
30017,9798723734,25612454,88.3,5.62,11867,7.0,9798.723734,25.612454,8652.273057121998,550.6882738508
46109,2851720399,89929974,78.3,60.37,10280,9.0,2851.720399,89.929974,2232.897072417,1721.5836048763
17141,1964903709,12378959,72.5,67.01,51788,6.0,1964.903709,12.378959,1424.555189025,1316.6819754009002
38077,3718378998,25035244,86.6,80.74,16529,6.0,3718.378998,25.035244,3220.116212268,3002.2192029852
55005,2235297632,69178288,51.1,33.24,46711,6.0,2235.297632,69.178288,1142.237089952,743.0129328768
55051,1963751253,416872439,1.8,0.99,6137,9.0,1963.751253,416.872439,35.347522553999994,19.441137404699997
27157,1354362716,68875490,70.3,53.87,21387,3.0,1354.362716,68.87549,952.1169893480001,729.5951951092
06015,2606049835,578810831,,1.07,27743,7.0,2606.049835,578.810831,,27.8847332345
40127,3614429654,69991694,26.7,4.1,10812,9.0,3614.429654,69.991694,965.052717618,148.191615814
53007,7565814948,189653434,2.9,1.47,79074,3.0,7565.814948,189.653434,219.408633492,111.21747973560001
26141,1706069656,4957327108,16.7,9.72,12982,9.0,1706.069656,4957.327108,284.91363255199997,165.8299705632
40027,1395713124,49261324,31.6,10.43,295528,1.0,1395.713124,49.261324,441.04534718400004,145.5728788332
36105,2507484145,73737482,9.5,3.75,78624,6.0,2507.484145,73.737482,238.210993775,94.03065543749999
37149,615606322,1964035,15.8,4.05,19328,8.0,615.606322,1.964035,97.265798876,24.932056040999996
37165,826569986,3842049,25.0,12.97,34174,6.0,826.569986,3.842049,206.6424965,107.2061271842
37085,1540870410,16294103,28.7,19.99,133568,4.0,1540.87041,16.294103,442.22980767,308.019994959
37105,660607457,10725294,19.1,8.69,63285,4.0,660.607457,10.725294,126.176024287,57.406788013299995
18159,674797600,68028,98.0,94.96,15359,1.0,674.7976,0.068028,661.301648,640.7878009599999
20027,1671314413,26701337,81.9,58.99,8117,8.0,1671.314413,26.701337,1368.8065042470002,985.9083722287
40145,1455356135,74815302,55.7,26.41,80981,1.0,1455.356135,74.815302,810.633367195,384.3595552535
30083,5398974516,49002593,86.1,28.59,11491,7.0,5398.974516,49.002593,4648.517058276,1543.5668141244
05003,2397012347,38656004,24.6,18.87,19062,7.0,2397.012347,38.656004,589.665037362,452.3162298789
05041,1919768424,185180909,53.2,49.41,11395,9.0,1919.768424,185.180909,1021.3168015680001,948.5575782984
47135,1074235994,20984700,19.8,5.17,8366,9.0,1074.235994,20.9847,212.698726812,55.538000889799996
27163,996415260,99954117,20.6,14.94,267568,1.0,996.41526,99.954117,205.26154356000004,148.864439844
42051,2048054609,20636363,21.5,11.18,128804,1.0,2048.054609,20.636363,440.33174093499997,228.97250528619995
54023,1236387824,7546060,38.0,7.1,10976,9.0,1236.387824,7.54606,469.82737311999995,87.78353550399999
51171,1315919346,9716893,37.1,15.34,44186,6.0,1315.919346,9.716893,488.20607736599993,201.8620276764
48235,2723485995,176317,99.9,0.66,1513,3.0,2723.485995,0.176317,2720.762509005,17.975007567
29025,1104353494,8399237,80.0,54.06,8815,1.0,1104.353494,8.399237,883.4827951999999,597.0134988564
12107,1886428532,255286820,28.9,2.87,73321,4.0,1886.428532,255.28682,545.177845748,54.1404988684
18025,791534794,8201106,34.9,13.36,10526,8.0,791.534794,8.201106,276.245643106,105.7490484784
29111,1307990182,14964045,68.1,52.89,10032,9.0,1307.990182,14.964045,890.741313942,691.7960072597999
31075,2012381803,16500663,99.6,8.79,611,9.0,2012.381803,16.500663,2004.332275788,176.88836048369998
16071,3105269247,3995240,42.7,22.29,4564,8.0,3105.269247,3.99524,1325.9499684690004,692.1645151563
17139,870127369,22111272,91.9,85.22,14526,8.0,870.127369,22.111272,799.6470521110001,741.5225438618
21107,1404258119,31671289,63.4,43.09,45423,5.0,1404.258119,31.671289,890.299647446,605.0948234771
16035,6364412864,79592497,4.2,1.52,8734,8.0,6364.412864,79.592497,267.305340288,96.7390755328
21013,929803436,5484276,8.9,0.81,24097,7.0,929.803436,5.484276,82.75250580400001,7.531407831600001
27035,2585738269,409712718,14.5,6.88,66123,4.0,2585.738269,409.712718,374.932049005,177.8987929072
04009,11970605961,47476264,41.1,1.34,38533,7.0,11970.605961,47.476264,4919.919049971,160.4061198774
05123,1644082982,20017606,70.4,65.4,23090,6.0,1644.082982,20.017606,1157.434419328,1075.230270228
13101,1088849471,809587,10.3,4.25,3697,3.0,1088.849471,0.809587,112.15149551300001,46.2761025175
20105,1863226707,2748359,62.3,30.71,2939,9.0,1863.226707,2.748359,1160.790238461,572.1969217197001
20183,2319241779,3884267,96.3,63.54,3570,9.0,2319.241779,3.884267,2233.4298331769996,1473.6462263765998
12065,1549018611,193063920,49.4,10.89,14510,2.0,1549.018611,193.06392,765.2151938339999,168.6881267379
28005,1890950868,3877823,17.3,3.71,12720,8.0,1890.950868,3.877823,327.134500164,70.15427720279999
05097,2021363825,52979164,15.0,3.57,8484,8.0,2021.363825,52.979164,303.20457375,72.1626885525
26025,1829210175,31256789,45.2,35.64,134310,3.0,1829.210175,31.256789,826.8029991,651.93050637
01029,1450666452,2352217,13.1,2.33,15056,8.0,1450.666452,2.352217,190.03730521199998,33.8005283316
08123,10320980111,82342514,77.9,34.33,328981,2.0,10320.980111,82.342514,8040.043506469001,3543.1924721062996
40009,2335328724,5521744,86.1,25.1,22410,7.0,2335.328724,5.521744,2010.7180313639997,586.1675097240001
06049,10225877725,660503268,21.3,6.82,8700,8.0,10225.877725,660.503268,2178.111955425,697.404860845
19153,1482507931,50475974,48.9,43.97,492401,2.0,1482.507931,50.475974,724.9463782590001,651.8587372607
13179,1337632044,222884791,2.4,0.26,65256,3.0,1337.632044,222.884791,32.103169056,3.4778433144000003
48349,2615116305,197615409,72.5,18.2,52624,4.0,2615.116305,197.615409,1895.959321125,475.95116751
48047,2443277014,741627,61.7,1.88,7076,9.0,2443.277014,0.741627,1507.501917638,45.933607863199995
47187,1509613353,3011572,36.2,16.03,247726,1.0,1509.613353,3.011572,546.480033786,241.9910204859
56021,6956355037,4348083,83.3,16.99,100512,3.0,6956.355037,4.348083,5794.643745820999,1181.8847207862998
53003,1647427909,11291731,49.3,17.4,22285,3.0,1647.427909,11.291731,812.1819591369999,286.652456166
27155,1486320974,31025234,84.3,79.37,3360,9.0,1486.320974,31.025234,1252.968581082,1179.6929570638
17017,973198203,20569928,65.2,54.75,13042,6.0,973.198203,20.569928,634.5252283560001,532.8260161425001
13247,336228599,5899671,10.0,2.21,93570,1.0,336.228599,5.899671,33.6228599,7.4306520379
42067,1013697486,5502986,34.3,22.56,23509,8.0,1013.697486,5.502986,347.698237698,228.6901528416
42083,2537395974,13034578,7.5,2.82,40432,7.0,2537.395974,13.034578,190.30469805,71.5545664668
40049,2077546552,30019851,83.4,18.05,25656,6.0,2077.546552,30.019851,1732.673824368,374.99715263599995
31021,1273200060,14187539,79.3,71.02,6722,8.0,1273.20006,14.187539,1009.6476475799999,904.2266826119999
35045,14289565202,54893423,68.5,2.9,121661,3.0,14289.565202,54.893423,9788.35216337,414.397390858
36073,1013364725,1103744014,51.9,44.85,40343,1.0,1013.364725,1103.744014,525.936292275,454.49407916250004
22031,2269992650,46989193,28.3,6.83,26812,2.0,2269.99265,46.989193,642.4079199500001,155.040497995
06019,15432139293,136609893,43.5,31.0,1008654,1.0,15432.139293,136.609893,6712.980592455,4783.96318083
13105,909352139,59863331,33.9,10.31,19637,6.0,909.352139,59.863331,308.270375121,93.7542055309
01005,2292160151,50523213,38.0,9.79,25223,6.0,2292.160151,50.523213,871.0208573799999,224.4024787829
37017,2266321540,33022256,26.1,9.62,29606,8.0,2266.32154,33.022256,591.50992194,218.020132148
48111,3893095084,5180577,99.9,42.75,7115,7.0,3893.095084,5.180577,3889.201988916,1664.29814841
17167,2248720954,22731649,83.6,78.25,196343,3.0,2248.720954,22.731649,1879.930717544,1759.624146505
40035,1971642559,3649781,97.0,23.67,14107,6.0,1971.642559,3.649781,1912.49328223,466.6877937153
47035,1764575268,9098322,29.9,10.74,61145,4.0,1764.575268,9.098322,527.608005132,189.5153837832
26137,1333860413,29050564,14.0,5.65,25091,7.0,1333.860413,29.050564,186.74045782000002,75.36311333450001
19161,1489300201,8569436,93.6,88.2,9814,9.0,1489.300201,8.569436,1393.9849881359999,1313.562777282
49015,11558171971,24695314,4.1,1.65,9825,9.0,11558.171971,24.695314,473.885050811,190.70983752149996
53019,5706368571,140294391,37.0,0.81,7178,8.0,5706.368571,140.294391,2111.3563712699997,46.2215854251
30109,2303979499,1756846,71.7,18.26,937,9.0,2303.979499,1.756846,1651.953300783,420.70665651740006
35027,12512530053,554839,46.3,0.16,20269,7.0,12512.530053,0.554839,5793.301414539001,20.0200480848
40021,1940228930,69661251,42.3,9.08,47078,6.0,1940.22893,69.661251,820.71683739,176.172786844
27173,1966062967,10687958,78.9,72.24,9528,9.0,1966.062967,10.687958,1551.2236809630003,1420.2838873608
48231,2176666852,107761746,66.1,27.77,99956,1.0,2176.666852,107.761746,1438.7767891719998,604.4603848003999
48335,2359720442,12480258,99.9,21.66,8990,7.0,2359.720442,12.480258,2357.360721558,511.11544773719993
48499,1671172293,130731064,46.7,11.41,44843,6.0,1671.172293,130.731064,780.4374608310001,190.68075863130002
40113,5818878186,148530641,91.7,8.32,45818,1.0,5818.878186,148.530641,5335.911296562001,484.1306650752
37039,1179845613,28813485,8.7,2.23,28774,9.0,1179.845613,28.813485,102.64656833099998,26.310557169899997
26107,1437843578,41665709,32.0,19.81,39714,6.0,1437.843578,41.665709,460.10994496,284.83681280179997
21195,2036305633,6073018,3.8,1.52,58669,7.0,2036.305633,6.073018,77.379614054,30.9518456216
12067,1407256302,11817999,30.3,11.98,8226,9.0,1407.256302,11.817999,426.39865950600006,168.58930497960003
37035,1039552784,37943193,24.0,11.35,160610,2.0,1039.552784,37.943193,249.49266816,117.98924098399999
21025,1275366506,7370804,10.7,1.61,13718,9.0,1275.366506,7.370804,136.464216142,20.5334007466
48075,1803954626,44560655,99.8,26.86,6664,9.0,1803.954626,44.560655,1800.3467167479998,484.5422125436
29181,1630438188,5455724,34.7,8.64,10679,9.0,1630.438188,5.455724,565.762051236,140.86985944320003
17179,1674346566,29712323,83.2,76.89,131343,2.0,1674.346566,29.712323,1393.056342912,1287.4050745974
48243,5865172239,206206,98.0,1.61,1996,9.0,5865.172239,0.206206,5747.86879422,94.42927304790001
05135,1566013573,5209695,39.1,6.44,17271,9.0,1566.013573,5.209695,612.3113070429999,100.85127410119999
08069,6722952763,99045889,28.1,6.03,359066,2.0,6722.952763,99.045889,1889.1497264030002,405.39405160890004
37177,1012106670,534571696,25.5,21.85,3245,9.0,1012.10667,534.571696,258.08720085,221.14530739500003
27131,1284234762,52062452,78.7,68.08,67097,4.0,1284.234762,52.062452,1010.6927576940001,874.3070259696001
29219,1110043144,23775471,42.0,24.34,35532,1.0,1110.043144,23.775471,466.21812048,270.1845012496
21227,1403057984,15127045,67.8,40.62,134554,3.0,1403.057984,15.127045,951.273313152,569.9221531008
22017,2277812594,149099518,27.7,14.43,237848,2.0,2277.812594,149.099518,630.954088538,328.68835731419995
46121,3596439524,5855476,98.2,12.35,9319,9.0,3596.439524,5.855476,3531.703612568,444.160281214
19127,1482776070,1803080,91.0,83.1,40105,4.0,1482.77607,1.80308,1349.3262237,1232.18691417
40141,2256226949,20895054,78.3,50.29,6968,8.0,2256.226949,20.895054,1766.6257010669997,1134.6565326521
37113,1335344505,10604263,6.7,1.58,37014,7.0,1335.344505,10.604263,89.468081835,21.098443179
54063,1224426771,2297599,46.7,11.41,12376,8.0,1224.426771,2.297599,571.807302057,139.7070945711
18155,571526242,7531847,38.2,20.08,9737,8.0,571.526242,7.531847,218.32302444400003,114.7624693936
21105,627634138,27735813,72.0,60.77,4521,8.0,627.634138,27.735813,451.89657936000003,381.4132656626
01061,1487908432,11567409,43.7,23.78,26659,3.0,1487.908432,11.567409,650.215984784,353.8246251296
17099,2940059885,33708940,83.1,79.11,109658,4.0,2940.059885,33.70894,2443.189764435,2325.8813750235
19055,1496193401,3185375,93.5,82.08,17488,8.0,1496.193401,3.185375,1398.940829935,1228.0755435408
20127,1800929255,19545268,99.2,39.6,5386,8.0,1800.929255,19.545268,1786.52182096,713.16798498
19051,1300661926,6904087,66.5,39.75,9110,9.0,1300.661926,6.904087,864.94018079,517.0131155849999
16015,4919826442,19104286,5.4,0.46,7610,2.0,4919.826442,19.104286,265.670627868,22.6312016332
55081,2333329773,18586766,45.7,25.4,46274,4.0,2333.329773,18.586766,1066.3317062610001,592.665762342
37143,640173980,211755191,49.5,47.15,13005,8.0,640.17398,211.755191,316.8861201,301.84203157
12047,1332018549,12330813,21.8,9.89,14004,8.0,1332.018549,12.330813,290.380043682,131.7366344961
18035,1015558819,9841207,62.2,58.58,111903,3.0,1015.558819,9.841207,631.677585418,594.9143561702
12075,2896271441,1224284037,27.7,9.9,42915,2.0,2896.271441,1224.284037,802.267189157,286.730872659
28045,1227561217,204095552,7.9,1.78,46053,2.0,1227.561217,204.095552,96.97733614299999,21.8505896626
13315,978525378,11147628,35.2,19.33,8766,9.0,978.525378,11.147628,344.44093305600006,189.1489555674
22081,1007453088,34259705,46.5,12.7,7620,8.0,1007.453088,34.259705,468.46568591999994,127.94654217599998
47093,1316601438,45529220,16.4,6.28,478971,2.0,1316.601438,45.52922,215.92263583199997,82.6825703064
23017,5379294383,255884970,6.2,1.27,57777,6.0,5379.294383,255.88497,333.5162517460001,68.31703866410001
29095,1565698756,30621016,20.8,13.72,717204,1.0,1565.698756,30.621016,325.665341248,214.8138693232
13281,431178089,13754198,5.4,1.81,12493,9.0,431.178089,13.754198,23.283616806,7.8043234109
28129,1647926077,2599432,20.4,4.94,14209,8.0,1647.926077,2.599432,336.176919708,81.4075482038
16075,1053849237,8872160,65.8,24.87,25386,6.0,1053.849237,8.87216,693.4327979459999,262.0923052419
16079,6830898576,13962457,0.1,0.03,13169,8.0,6830.898576,13.962457,6.830898575999999,2.0492695727999997
37095,1585958032,2192938302,28.7,25.92,4589,9.0,1585.958032,2192.938302,455.169955184,411.0803218944
19067,1296471923,2023930,94.2,87.83,15627,7.0,1296.471923,2.02393,1221.276551466,1138.6912899709
21145,644351557,49602861,37.5,25.01,67875,3.0,644.351557,49.602861,241.63183387499998,161.1523244057
21225,888050070,52667331,99.9,87.02,13668,8.0,888.05007,52.667331,887.16201993,772.781170914
46125,1598188442,1636386,100.0,90.77,8673,2.0,1598.188442,1.636386,1598.188442,1450.6756488033998
47029,1129584563,17932684,20.2,7.72,35999,6.0,1129.584563,17.932684,228.17608172599998,87.20392826359999
47067,575816010,2988718,39.1,9.61,6662,8.0,575.81601,2.988718,225.14405991,55.335918561
47071,1495684383,48706058,32.9,11.1,26831,6.0,1495.684383,48.706058,492.08016200699996,166.020966513
45067,1267466476,12418901,14.7,10.0,29183,6.0,1267.466476,12.418901,186.317571972,126.7466476
22117,1734352072,16140411,22.5,6.92,45463,6.0,1734.352072,16.140411,390.2292162,120.0171633824
29207,2131929142,15025824,79.2,72.85,28672,6.0,2131.929142,15.025824,1688.487880464,1553.110379947
13093,1016908646,12141885,85.5,62.06,11208,8.0,1016.908646,12.141885,869.45689233,631.0935057076
27145,3478072083,122244044,74.9,59.6,158292,3.0,3478.072083,122.244044,2605.0759901670003,2072.930961468
31155,1939715798,28209422,99.1,88.58,22278,2.0,1939.715798,28.209422,1922.258355818,1718.2002538683998
27141,1121230367,46911209,30.7,23.26,97183,1.0,1121.230367,46.911209,344.2177226689999,260.7981833642
46035,1128284973,3404556,80.4,65.93,19956,7.0,1128.284973,3.404556,907.141118292,743.8782826989002
47025,1125619421,18052387,38.5,12.17,32043,6.0,1125.619421,18.052387,433.36347708500006,136.9878835357
48337,2411034611,19087359,78.1,14.77,19965,6.0,2411.034611,19.087359,1883.0180311909999,356.1098120447
48049,2446120248,32375524,78.6,10.04,38095,5.0,2446.120248,32.375524,1922.6505149280001,245.5904728992
55101,861537604,1190103013,46.6,41.44,197727,3.0,861.537604,1190.103013,401.47652346399997,357.0211830976
55115,2313441748,41883059,44.3,33.22,40881,6.0,2313.441748,41.883059,1024.8546943640001,768.5253486856001
19009,1147264573,1152260,90.3,82.43,5674,9.0,1147.264573,1.15226,1035.9799094189998,945.6901875238999
48207,2339103809,18465208,93.8,57.54,5416,8.0,2339.103809,18.465208,2194.0793728420003,1345.9203316986002
40083,1926268077,13203700,61.9,21.64,49555,1.0,1926.268077,13.2037,1192.359939663,416.8444118628
36065,3140213528,117357246,24.2,14.73,232125,2.0,3140.213528,117.357246,759.9316737760001,462.55345267440003
08065,976215864,18111565,6.2,0.57,7436,9.0,976.215864,18.111565,60.52538356800001,5.564430424799999
40121,3381261537,187443330,56.9,9.6,43773,7.0,3381.261537,187.44333,1923.937814553,324.601107552
54017,828078406,1950541,35.1,6.35,7808,9.0,828.078406,1.950541,290.655520506,52.582978780999994
54105,602201076,5839709,31.7,7.03,5194,3.0,602.201076,5.839709,190.89774109199996,42.3347356428
33003,2413515434,159620276,3.6,0.63,50107,6.0,2413.515434,159.620276,86.886555624,15.205147234199998
54095,663818560,11382160,29.7,6.92,8313,9.0,663.81856,11.38216,197.15411232000002,45.936244352
27079,1162212767,65216707,71.7,63.16,28674,1.0,1162.212767,65.216707,833.306553939,734.0535836372
53017,4711819965,76557106,67.6,43.65,42938,3.0,4711.819965,76.557106,3185.19029634,2056.7094147225
36009,3388125876,36783591,19.5,10.12,77042,4.0,3388.125876,36.783591,660.68454582,342.87833865119995
55027,2268049871,81331258,66.8,55.27,89396,4.0,2268.049871,81.331258,1515.0573138280001,1253.5511637017
19105,1490844765,3782492,86.8,71.19,20646,2.0,1490.844765,3.782492,1294.05325602,1061.3323882035
20007,2937240778,5411508,99.7,30.76,4228,9.0,2937.240778,5.411508,2928.429055666,903.4952633127999
29169,1417014582,11312724,33.4,6.49,53955,5.0,1417.014582,11.312724,473.282870388,91.9642463718
01045,1453276164,4051341,33.0,12.63,49326,4.0,1453.276164,4.051341,479.58113412000006,183.54877951320003
20109,2779039723,274632,80.3,39.41,2762,9.0,2779.039723,0.274632,2231.5688975689995,1095.2195548343
06039,5534591551,42271836,50.7,28.56,156255,1.0,5534.591551,42.271836,2806.0379163570005,1580.6793469656
29075,1272776755,762384,85.2,52.05,6162,8.0,1272.776755,0.762384,1084.40579526,662.4803009775001
31009,1840709930,9414983,73.0,4.66,431,9.0,1840.70993,9.414983,1343.7182489,85.777082738
49009,1803965918,61230034,3.4,1.12,935,9.0,1803.965918,61.230034,61.334841212,20.204418281600002
56031,5390953617,76102033,92.4,9.59,8605,8.0,5390.953617,76.102033,4981.2411421080005,516.9924518703
